original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,group_no
One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.9771779775619507,0.02282202243804932,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.0603901743888855,0.9396098256111145,37647,188
One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.9771779775619507,0.02282202243804932,it does n't have more flashes of color,0,0.9764779806137085,0.0235220193862915,One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of color .,1,0.1031321287155151,0.8968678712844849,37648,188
One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.9771779775619507,0.02282202243804932,it does n't have more flashes of life,0,0.9675558805465698,0.03244411945343018,One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of life .,1,0.054973304271698,0.945026695728302,37649,188
One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.9771779775619507,0.02282202243804932,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One particular photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.0603901743888855,0.9396098256111145,37650,188
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more points of insight,0,0.9872480034828186,0.0127519965171814,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more points of insight .,1,0.1453445553779602,0.8546554446220398,37651,189
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.06738221645355225,0.9326177835464478,37652,189
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of life,0,0.9675558805465698,0.03244411945343018,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of life .,1,0.06008750200271606,0.9399124979972839,37653,189
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.06738221645355225,0.9326177835464478,37654,189
One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad .,0,0.9712555408477783,0.02874445915222168,it does n't have more points of insight,0,0.9872480034828186,0.0127519965171814,One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad it doesn't have more points of insight .,1,0.2612383961677551,0.7387616038322449,37655,190
One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad .,0,0.9712555408477783,0.02874445915222168,it does n't have more depth of insight,0,0.9909375905990601,0.009062409400939941,One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad it doesn't have more depth of insight .,1,0.439927339553833,0.560072660446167,37656,190
One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad .,0,0.9712555408477783,0.02874445915222168,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.1040529608726501,0.8959470391273499,37657,190
One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad .,0,0.9712555408477783,0.02874445915222168,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one another and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.1040529608726501,0.8959470391273499,37658,190
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more points of insight,0,0.9872480034828186,0.0127519965171814,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more points of insight .,1,0.1453445553779602,0.8546554446220398,37659,191
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.06738221645355225,0.9326177835464478,37660,191
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of life,0,0.9675558805465698,0.03244411945343018,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of life .,1,0.06008750200271606,0.9399124979972839,37661,191
One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad .,0,0.966227650642395,0.03377234935760498,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.06738221645355225,0.9326177835464478,37662,191
One more photo is an intriguing snapshot of one man and his wife ; it's just too bad .,0,0.961137056350708,0.03886294364929199,it does n't have more points of insight,0,0.9872480034828186,0.0127519965171814,One more photo is an intriguing snapshot of one man and his wife ; it's just too bad it doesn't have more points of insight .,1,0.07720893621444702,0.922791063785553,37663,192
One more photo is an intriguing snapshot of one man and his wife ; it's just too bad .,0,0.961137056350708,0.03886294364929199,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his wife ; it's just too bad it doesn't have more flashes of insight .,1,0.04161828756332397,0.958381712436676,37664,192
One more photo is an intriguing snapshot of one man and his wife ; it's just too bad .,0,0.961137056350708,0.03886294364929199,it does n't have more flashes of life,0,0.9675558805465698,0.03244411945343018,One more photo is an intriguing snapshot of one man and his wife ; it's just too bad it doesn't have more flashes of life .,1,0.03893440961837769,0.9610655903816223,37665,192
One more photo is an intriguing snapshot of one man and his wife ; it's just too bad .,0,0.961137056350708,0.03886294364929199,it does n't have more flashes of color,0,0.9764779806137085,0.0235220193862915,One more photo is an intriguing snapshot of one man and his wife ; it's just too bad it doesn't have more flashes of color .,1,0.06168556213378906,0.9383144378662109,37666,192
One more photo is an intriguing snapshot of one man and his wife ; it's just too bad .,0,0.961137056350708,0.03886294364929199,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his wife ; it's just too bad it doesn't have more flashes of insight .,1,0.04161828756332397,0.958381712436676,37667,192
One more photo is an intriguing snapshot of one man and his family ; it's just too bad .,0,0.936335563659668,0.06366443634033203,it does n't have more points of insight,0,0.9872480034828186,0.0127519965171814,One more photo is an intriguing snapshot of one man and his family ; it's just too bad it doesn't have more points of insight .,1,0.03555572032928467,0.9644442796707153,37668,193
One more photo is an intriguing snapshot of one man and his family ; it's just too bad .,0,0.936335563659668,0.06366443634033203,it does n't have more flashes of insight,0,0.9796057343482971,0.02039426565170288,One more photo is an intriguing snapshot of one man and his family ; it's just too bad it doesn't have more flashes of insight .,1,0.02206158638000488,0.9779384136199951,37669,193
One more photo is an intriguing snapshot of one man and his family ; it's just too bad .,0,0.936335563659668,0.06366443634033203,it does n't have more flashes of life,0,0.9675558805465698,0.03244411945343018,One more photo is an intriguing snapshot of one man and his family ; it's just too bad it doesn't have more flashes of life .,1,0.0192331075668335,0.9807668924331665,37670,193
One more photo is an intriguing snapshot of one man and his family ; it's just too bad .,0,0.936335563659668,0.06366443634033203,it does n't have more flashes of color,0,0.9764779806137085,0.0235220193862915,One more photo is an intriguing snapshot of one man and his family ; it's just too bad it doesn't have more flashes of color .,1,0.02552187442779541,0.9744781255722046,37671,193
