,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
205,"If you suppose that jennifer lopez has shown poor judgment in preparation , wait till you see maid in manhattan .",0,0.7824804186820984,0.2175195813179016,to marry ben affleck,0,0.5521107912063599,0.4478891789913177,"If you suppose that jennifer lopez has shown poor judgment in preparation to marry ben affleck , wait till you see maid in manhattan .",0,0.6810135841369629,0.3189863860607147,5961,172,t2,1504,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,ben affleck,0,blank,0,blank,0,blank,0,blank
206,"If you think that jennifer lopez has depicted poor judgment in preparation , wait till you see maid in manhattan .",0,0.7560276985168457,0.2439722865819931,to marry ben affleck,0,0.5521107912063599,0.4478891789913177,"If you think that jennifer lopez has depicted poor judgment in preparation to marry ben affleck , wait till you see maid in manhattan .",0,0.6523962616920471,0.3476037383079529,5966,172,t2,1509,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,ben affleck,0,blank,0,blank,0,blank,0,blank
207,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its subject a movie worthy of his talents,1,0.3510487079620361,0.6489512920379639,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a movie worthy of his talents .",1,0.7243828177452087,0.2756171524524689,6304,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
208,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last-place gives its subject a movie worthy of his talents,1,0.7161485552787781,0.2838514745235443,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last-place gives its subject a movie worthy of his talents .",1,0.7934960722923279,0.2065039277076721,6305,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
209,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long final gives its subject a movie worthy of his talents,1,0.6348872780799866,0.365112692117691,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long final gives its subject a movie worthy of his talents .",1,0.7775166630744934,0.2224833518266678,6306,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
210,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last makes its subject a movie worthy of his talents,1,0.3769976198673248,0.6230023503303528,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last makes its subject a movie worthy of his talents .",1,0.7399181723594666,0.2600818276405334,6307,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
211,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last holds its subject a movie worthy of his talents,1,0.4339742064476013,0.5660258531570435,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last holds its subject a movie worthy of his talents .",1,0.7318195104598999,0.2681804597377777,6308,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
212,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its topic a movie worthy of his talents,1,0.4056385159492493,0.5943614840507507,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its topic a movie worthy of his talents .",1,0.7112980484962463,0.2887019515037537,6309,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
213,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its matter a movie worthy of his talents,1,0.3301452696323395,0.6698547005653381,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its matter a movie worthy of his talents .",1,0.6903145909309387,0.3096853494644165,6310,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
214,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its subject a film worthy of his talents,1,0.4329028725624084,0.5670971870422363,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a film worthy of his talents .",1,0.7343571782112122,0.2656428217887878,6311,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
215,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its subject a flick worthy of his talents,1,0.4484338760375977,0.5515661239624023,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a flick worthy of his talents .",1,0.640203595161438,0.3597963750362396,6312,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
216,Only an heroic documentary could get it all down .,0,0.3040733337402344,0.6959266662597656,and spike lee 's jim brown : all american at long last gives its subject a picture worthy of his talents,1,0.460914134979248,0.5390859246253967,"Only an heroic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a picture worthy of his talents .",1,0.618192732334137,0.3818072974681854,6313,192,t2,1672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,2,blank,0,blank,0,blank,0,blank,0,blank
217,this film is canned tuna .,0,0.4559944570064545,0.5440055727958679,If melville is creatively a outstanding whale,1,0.5432456135749817,0.4567543268203735,"If melville is creatively a outstanding whale , this film is canned tuna .",0,0.7980478405952454,0.2019522190093994,6317,194,t0,1675,0,blank,0,blank,0,blank,0,blank,1,melville,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
218,this film is canned tuna .,0,0.4559944570064545,0.5440055727958679,If melville is creatively a neat whale,1,0.4765153229236603,0.5234847068786621,"If melville is creatively a neat whale , this film is canned tuna .",0,0.8239193558692932,0.1760806739330292,6319,194,t0,1675,0,blank,0,blank,0,blank,0,blank,1,melville,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
219,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a safer film than his earlier english-language movie , the overpraised elizabeth",0,0.1958185285329819,0.8041814565658569,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a safer film than his earlier english-language movie , the overpraised elizabeth .",1,0.4117244482040405,0.5882755517959595,6324,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
220,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better movie than his earlier english-language movie , the overpraised elizabeth",0,0.1035958901047707,0.8964041471481323,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better movie than his earlier english-language movie , the overpraised elizabeth .",1,0.2246318310499191,0.7753682136535645,6327,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
221,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better flick than his earlier english-language movie , the overpraised elizabeth",0,0.1248946860432625,0.8751053214073181,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better flick than his earlier english-language movie , the overpraised elizabeth .",1,0.3078917264938354,0.6921082735061646,6328,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
222,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better cinema than his earlier english-language movie , the overpraised elizabeth",0,0.1349920481443405,0.8650079369544983,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better cinema than his earlier english-language movie , the overpraised elizabeth .",1,0.247122123837471,0.7528778314590454,6329,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
223,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better film than his earlier english-language film , the overpraised elizabeth",0,0.1177873611450195,0.8822126388549805,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better film than his earlier english-language film , the overpraised elizabeth .",1,0.2073312252759933,0.7926688194274902,6330,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
224,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better film than his earlier english-language flick , the overpraised elizabeth",0,0.1587398201227188,0.8412601351737976,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better film than his earlier english-language flick , the overpraised elizabeth .",1,0.2837975919246674,0.7162023782730103,6331,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
225,Director kapur is a filmmaker with a real flair for heroic landscapes and adventure .,1,0.8979379534721375,0.1020620688796043,"and this is a better film than his earlier english-language picture , the overpraised elizabeth",0,0.0975077226758003,0.9024922847747804,"Director kapur is a filmmaker with a real flair for heroic landscapes and adventure , and this is a better film than his earlier english-language picture , the overpraised elizabeth .",1,0.2416077107191086,0.7583922743797302,6332,197,t1,1679,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
226,Director kapur is a filmmaker with a real flair for epic landscapes and escapade .,1,0.8664142489433289,0.1335857361555099,"and this is a safer film than his earlier english-language movie , the overpraised elizabeth",0,0.1958185285329819,0.8041814565658569,"Director kapur is a filmmaker with a real flair for epic landscapes and escapade , and this is a safer film than his earlier english-language movie , the overpraised elizabeth .",1,0.3319864571094513,0.6680135130882263,6333,197,t1,1680,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
227,Director kapur is a filmmaker with a real flair for epic landscapes and escapade .,1,0.8664142489433289,0.1335857361555099,"and this is a better movie than his earlier english-language movie , the overpraised elizabeth",0,0.1035958901047707,0.8964041471481323,"Director kapur is a filmmaker with a real flair for epic landscapes and escapade , and this is a better movie than his earlier english-language movie , the overpraised elizabeth .",1,0.2157628089189529,0.7842372059822083,6336,197,t1,1680,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
228,Director kapur is a filmmaker with a real flair for epic landscapes and escapade .,1,0.8664142489433289,0.1335857361555099,"and this is a better flick than his earlier english-language movie , the overpraised elizabeth",0,0.1248946860432625,0.8751053214073181,"Director kapur is a filmmaker with a real flair for epic landscapes and escapade , and this is a better flick than his earlier english-language movie , the overpraised elizabeth .",0,0.2617169320583344,0.7382830381393433,6337,197,t1,1680,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
229,Director kapur is a filmmaker with a real flair for epic landscapes and escapade .,1,0.8664142489433289,0.1335857361555099,"and this is a better cinema than his earlier english-language movie , the overpraised elizabeth",0,0.1349920481443405,0.8650079369544983,"Director kapur is a filmmaker with a real flair for epic landscapes and escapade , and this is a better cinema than his earlier english-language movie , the overpraised elizabeth .",1,0.2507026493549347,0.7492973208427429,6338,197,t1,1680,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
230,Director kapur is a filmmaker with a real flair for epic landscapes and escapade .,1,0.8664142489433289,0.1335857361555099,"and this is a better film than his earlier english-language film , the overpraised elizabeth",0,0.1177873611450195,0.8822126388549805,"Director kapur is a filmmaker with a real flair for epic landscapes and escapade , and this is a better film than his earlier english-language film , the overpraised elizabeth .",1,0.1969823390245438,0.8030176758766174,6339,197,t1,1680,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,elizabeth,0,blank,0,blank,0,blank,0,blank
