original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
"The second installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.042535484,0.957464516,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The second installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.148518384,0.851481616,122980,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The second installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.042535484,0.957464516,because much of the japanese anime is set in a scenic area,1,0.106569707,0.893430293,"The second installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic area .",1,0.163301051,0.836698949,122981,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A black comedy .,1,0.004552305,0.995447695,"yes , but one",1,0.442188799,0.557811201,"A black comedy , yes , but one .",1,0.11037159,0.88962841,129496,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw you guys together , and already the details have looked like photographs .",0,0.854899049,0.145100951,from the spanish-american war,1,0.184017241,0.815982759,"I saw you guys together , and already the details have looked like photographs from the spanish-american war .",0,0.969132245,0.030867755,136119,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw you guys together , and already the details have been like photographs .",1,0.216403127,0.783596873,from the spanish-american war,1,0.184017241,0.815982759,"I saw you guys together , and already the details have been like photographs from the spanish-american war .",0,0.640248358,0.359751642,136120,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw you guys together , and already the details have become like photographs .",1,0.055901885,0.944098115,from the spanish-american war,1,0.184017241,0.815982759,"I saw you guys together , and already the details have become like photographs from the spanish-american war .",1,0.430371344,0.569628656,136121,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw the guys laughing , and already the details have looked like photographs .",0,0.761914194,0.238085806,from the spanish-american war,1,0.184017241,0.815982759,"I saw the guys laughing , and already the details have looked like photographs from the spanish-american war .",0,0.942330062,0.057669938,136134,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw the guys laughing , and already the details have been like photographs .",1,0.19685024,0.80314976,from the spanish-american war,1,0.184017241,0.815982759,"I saw the guys laughing , and already the details have been like photographs from the spanish-american war .",1,0.445834577,0.554165423,136135,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I saw the guys laughing , and already the details have become like photographs .",1,0.135192752,0.864807248,from the spanish-american war,1,0.184017241,0.815982759,"I saw the guys laughing , and already the details have become like photographs from the spanish-american war .",0,0.578019202,0.421980798,136136,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,spanish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
There's plenty do we need 117 minutes to tell a tale .,1,0.290853858,0.709146142,of style in guillermo del toro 's sequel to the 1998 hit but why,1,0.115612984,0.884387016,Ther's plenty of style in guillermo del toro 's sequel to the 1998 hit but why do we need 117 minutes to tell a tale .,0,0.556111574,0.443888426,137058,0,blank,1,1998,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
There's plenty do we need 117 minutes to tell a tale .,1,0.290853858,0.709146142,of style in guillermo del toro 's approach to the 1998 hit but why,1,0.083431602,0.916568398,Ther's plenty of style in guillermo del toro 's approach to the 1998 hit but why do we need 117 minutes to tell a tale .,1,0.403728008,0.596271992,137059,0,blank,1,1998,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
There's plenty do we need 117 minutes to tell a tale .,1,0.290853858,0.709146142,of style in guillermo del toro 's sequel to the 1998 hit but why,1,0.115612984,0.884387016,Ther's plenty of style in guillermo del toro 's sequel to the 1998 hit but why do we need 117 minutes to tell a tale .,0,0.556111574,0.443888426,137061,0,blank,1,1998,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
There's plenty do we need 117 minutes to tell a tale .,1,0.290853858,0.709146142,of style in guillermo del toro 's sequel to the 1998 film but why,1,0.218819678,0.781180322,Ther's plenty of style in guillermo del toro 's sequel to the 1998 film but why do we need 117 minutes to tell a tale .,0,0.622495651,0.377504349,137062,0,blank,1,1998,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
There's plenty do we need 117 minutes to tell a tale .,1,0.290853858,0.709146142,of style in guillermo del toro 's sequel to the 1998 hit but why,1,0.115612984,0.884387016,Ther's plenty of style in guillermo del toro 's sequel to the 1998 hit but why do we need 117 minutes to tell a tale .,0,0.556111574,0.443888426,137063,0,blank,1,1998,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
