original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
"Without resorting to exaggeration , i can state that kissing jessica stein may be the better same-sex romance .",0,0.9385724663734436,0.0614275336265564,i have witnessed,1,0.005717754364013672,0.9942822456359863,"Without resorting to exaggeration , i can state that kissing jessica stein may be the better same-sex romance i have witnessed .",1,0.3047034740447998,0.6952965259552002,11433,268,t2,3157
"Without resorting to exaggeration , i can state that kissing jessica stein may be the better same-sex romance .",0,0.9385724663734436,0.0614275336265564,i have watched,1,0.006158113479614258,0.9938418865203857,"Without resorting to exaggeration , i can state that kissing jessica stein may be the better same-sex romance i have watched .",1,0.3331046104431152,0.6668953895568848,11434,268,t2,3157
Tim allen is great in his role .,1,0.0004895925521850586,0.9995104074478149,but never hogs the scenes from his fellow cast,0,0.76795893907547,0.23204106092453,Tim allen is great in his role but never hogs the scenes from his fellow cast .,1,0.1598231196403503,0.8401768803596497,11573,273,t0,3189
Tim allen is great in his role .,1,0.0004895925521850586,0.9995104074478149,but never hog the scenes from his fellow cast,1,0.4514177441596985,0.5485822558403015,Tim allen is great in his role but never hog the scenes from his fellow cast .,1,0.03732162714004517,0.9626783728599548,11574,273,t0,3189
Tim allen is great in his role .,1,0.0004895925521850586,0.9995104074478149,but never hogs the pictures from his fellow cast,1,0.3649627566337585,0.6350372433662415,Tim allen is great in his role but never hogs the pictures from his fellow cast .,1,0.07077205181121826,0.9292279481887817,11575,273,t0,3189
Tim allen is great in his role .,1,0.0004895925521850586,0.9995104074478149,but never hogs the scenes from his colleague cast,0,0.7712477445602417,0.2287522554397583,Tim allen is great in his role but never hogs the scenes from his colleague cast .,1,0.1650885939598083,0.8349114060401917,11576,273,t0,3189
Tim allen is great in his role .,1,0.0004895925521850586,0.9995104074478149,but never hogs the scenes from his fellow casting,0,0.8698112964630127,0.1301887035369873,Tim allen is great in his role but never hogs the scenes from his fellow casting .,1,0.2181251049041748,0.7818748950958252,11577,273,t0,3189
A bowel-curdling .,0,0.9620745778083801,0.03792542219161987,heart-stopping recipe for terror,1,0.004779994487762451,0.9952200055122375,"A bowel-curdling , heart-stopping recipe for terror .",1,0.01093107461929321,0.9890689253807068,11713,274,t0,3285
A bowel-curdling .,0,0.9620745778083801,0.03792542219161987,heart-stopping recipe for threat,1,0.0102081298828125,0.9897918701171875,"A bowel-curdling , heart-stopping recipe for threat .",1,0.02694046497344971,0.9730595350265503,11714,274,t0,3285
A bowel-curdling .,0,0.9620745778083801,0.03792542219161987,heart-stopping recipe for panic,1,0.03499144315719604,0.965008556842804,"A bowel-curdling , heart-stopping recipe for panic .",1,0.1305985450744629,0.8694014549255371,11715,274,t0,3285
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the face and spit in the eye are inherently funny",0,0.9681803584098816,0.03181964159011841,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,0.9522390365600586,0.04776096343994141,11737,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the look and spit in the eye are inherently funny",0,0.9072268009185791,0.0927731990814209,"The humor is hinged on the belief that knees in the crotch , elbows in the look and spit in the eye are inherently funny .",0,0.8122305274009705,0.1877694725990295,11738,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the cheek and spit in the eye are inherently funny",0,0.9567545056343079,0.04324549436569214,"The humor is hinged on the belief that knees in the crotch , elbows in the cheek and spit in the eye are inherently funny .",0,0.9376510381698608,0.06234896183013916,11739,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the face and spew in the eye are inherently funny",0,0.9588800668716431,0.04111993312835693,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spew in the eye are inherently funny .",0,0.9304119348526001,0.0695880651473999,11740,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the face and spit in the eye are inherently amusing",0,0.9295226335525513,0.07047736644744873,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently amusing .",0,0.9243220686912537,0.07567793130874634,11741,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the face and spit in the eye are inherently comical",0,0.9803045392036438,0.0196954607963562,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently comical .",0,0.9531848430633545,0.04681515693664551,11742,278,t0,3296
The humor is hinged on the belief .,1,0.008875727653503418,0.9911242723464966,"that knees in the crotch , elbows in the face and spit in the eye are inherently odd",0,0.9887004494667053,0.01129955053329468,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently odd .",0,0.9530045390129089,0.04699546098709106,11743,278,t0,3296
"Sam jones became a very lucky filmmaker the Day wilco got dropped from their record label , proving that one man another .",1,0.01808005571365356,0.9819199442863464,'s ruining may be,0,0.9936420321464539,0.006357967853546143,"Sam jones became a very lucky filmmaker the Day wilco got dropped from their record label , proving that one man's ruining may be another .",1,0.2366284132003784,0.7633715867996216,11758,280,t2,3301
"Sam jones became a very lucky filmmaker the Day wilco got dropped from their record label , proving that one man another .",1,0.01808005571365356,0.9819199442863464,'s downfall may be,0,0.9938940405845642,0.006105959415435791,"Sam jones became a very lucky filmmaker the Day wilco got dropped from their record label , proving that one man's downfall may be another .",1,0.1252366304397583,0.8747633695602417,11759,280,t2,3301
"It finds like a community theater production of a great broadway play , it will never hold a candle to the original .",0,0.9789659976959229,0.02103400230407715,still at its best,1,0.002869784832000732,0.9971302151679993,"It finds like a community theater production of a great broadway play : still at its best , it will never hold a candle to the original .",1,0.3311582207679749,0.6688417792320251,11795,283,t1,3322
"It finds like a community theater production of a great broadway play , it will never hold a candle to the original .",0,0.9789659976959229,0.02103400230407715,yet at its best,1,0.003399550914764404,0.9966004490852356,"It finds like a community theater production of a great broadway play : yet at its best , it will never hold a candle to the original .",0,0.8048248291015625,0.1951751708984375,11796,283,t1,3322
A modest and messy metaphysical thriller .,1,0.01271629333496094,0.9872837066650391,providing more questions than answers,0,0.9814064502716064,0.01859354972839355,A modest and messy metaphysical thriller providing more questions than answers .,0,0.7060595750808716,0.2939404249191284,12047,290,t1,3365
A modest and messy metaphysical thriller .,1,0.01271629333496094,0.9872837066650391,offering more inquiries than answers,0,0.9854959845542908,0.01450401544570923,A modest and messy metaphysical thriller offering more inquiries than answers .,0,0.9291435480117798,0.07085645198822021,12048,290,t1,3365
A modest and messy metaphysical thriller .,1,0.01271629333496094,0.9872837066650391,offering more doubts than answers,0,0.9902831315994263,0.00971686840057373,A modest and messy metaphysical thriller offering more doubts than answers .,0,0.9589473009109497,0.04105269908905029,12049,290,t1,3365
"( two ) fair dull , yuppie sailboaters .",0,0.9897783398628235,0.01022166013717651,contrasting and interlocking stories about miserable scandinavian settlers,1,0.007096946239471436,0.9929030537605286,"( two ) fair dull -- contrasting and interlocking stories about miserable scandinavian settlers , yuppie sailboaters .",0,0.9101574420928955,0.08984255790710449,12598,300,t2,3447
